x1,x2,x3,x4,x5,emb_size_2
0.6108317214700193,0.6841392649903287,0.5688588007736944,0.360348162475822,0.2032882011605416,10
0.7332688588007737,0.6991295938104449,0.6339458413926499,0.37485493230174083,0.21363636363636362,25
0.7753384912959381,0.7600580270793037,0.6392649903288201,0.397678916827853,0.21199226305609287,50
0.7954545454545455,0.7345261121856866,0.6354932301740812,0.3849129593810444,0.21528046421663444,75
0.7908123791102515,0.7700193423597679,0.639651837524178,0.38433268858800773,0.21692456479690522,100
0.7535783365570599,0.7548355899419729,0.6301740812379111,0.3801740812379111,0.19603481624758218,1000
