embed_1,embed_2
-0.22461326,0.24676828
0.06216224,-0.0067547485
0.15675281,0.056788918
-0.26137483,0.26942697
0.042367317,-0.04053184
0.27449372,0.2737156
0.16311607,0.0652373
0.0140651455,-0.06578745
0.12032392,0.085241616
0.007455728,0.17467141
0.19466916,0.3920787
0.09422374,-0.06700267
0.007196619,-0.040861446
0.11102732,-0.056812752
0.14430647,-0.1205739
0.11208253,0.048828796
-0.0051913946,-0.20985158
0.022132866,-0.05641849
0.38003948,0.43610165
0.13292855,0.5054175
-0.08934451,-0.16833709
-0.014612422,-0.11268762
0.21313024,0.12410646
0.009451548,-0.03675051
-0.021158911,-0.0185798
-0.15200561,-0.06693563
-0.016105266,-0.0318807
-0.0099458145,-0.04062524
0.015734613,-0.09200084
-0.015282036,-0.15639757
0.09031827,-0.11101268
0.0755319,-0.109888785
0.25939095,0.22232226
0.06291457,-0.09443649
-0.29616082,-0.15728246
-0.18659468,-0.0837745
-0.017937578,-0.1657173
-0.13410343,-0.052581314
-0.0033691002,-0.06735248
0.12905799,0.08914006
-0.1380439,-0.1730108
0.01103948,-0.027387109
-0.16723819,0.07924928
-0.20698106,0.010249587
0.0035451697,-0.092409186
-0.18790969,0.006618748
-0.13911042,-0.063701816
0.26704204,0.31804717
-0.25076702,0.08135591
-0.08014575,-0.05231089
-0.10372486,-0.12737629
-0.05105648,-0.17861195
-0.14732358,-0.17803289
-0.0255718,-0.15027627
-0.0013158945,0.10387103
-0.19063897,-0.13508117
-0.30362576,0.11166602
-0.05226341,-0.14785393
-0.16954811,-0.20096909
-0.25612256,-0.07058162
-0.21059155,0.1720021
-0.139567,0.29156113
-0.2267663,-0.11099659
-0.20364635,-0.15447779
-0.0037252451,-0.016262503
0.024947638,0.06817412
-0.17440884,0.100833274
0.0006987651,-0.035410576
0.091193534,0.10229581
-0.07935642,-0.18944538
-0.103472374,0.15969518
-0.115597814,0.10660876
0.32090494,0.3283099
0.10199022,0.28174633
