embed_1,embed_2
2.023158e-19,0.0502614
3.7460102e-20,-0.000660067
1.07438554e-19,-0.013074014
-1.5576824e-19,0.07146298
-6.082566e-20,-0.00023074557
-9.433454e-20,-0.006620173
-1.6453822e-19,-0.011970092
8.867056e-20,0.018095164
8.3653835e-20,-0.008840545
6.104718e-20,0.011840652
-1.050636e-20,0.0064736237
3.662281e-20,-0.0041265967
2.3840537e-21,0.0053208345
-2.1714276e-20,0.0072447113
2.5932254e-20,-0.010275356
1.5518162e-20,-0.0045813047
4.150206e-20,-0.0038867581
-8.8987274e-21,0.005400189
-5.2922282e-20,-0.0050530275
-3.602455e-20,0.008354367
-3.3267117e-20,0.001965554
1.5255188e-20,0.0012791094
8.8185475e-21,-0.016964363
1.4576242e-20,0.0027671424
-1.9782768e-21,0.008281566
-1.5851038e-21,1.9008086e-5
2.1854016e-20,0.0062496183
2.3500124e-20,0.008674247
-9.011484e-22,-0.0002690345
1.6745611e-21,-0.0011336774
3.1505145e-20,-0.042099066
3.3588877e-20,-0.038613185
-2.5892933e-20,-0.051902432
1.325225e-20,-0.03291718
-1.6131022e-19,0.010429993
-4.9006354e-20,0.006191752
4.840485e-22,-0.011424936
-9.2228984e-20,0.0041946494
2.390454e-20,-0.0019528636
-1.8022845e-20,-0.0092479
-4.192547e-21,-0.014661538
3.3425427e-22,-0.007932149
1.7492267e-19,0.006410384
1.3513334e-19,0.0034759839
3.0005602e-20,-0.019348482
-2.2638142e-19,0.007678319
-6.517369e-21,-0.003331575
-7.4429653e-20,-0.023255542
2.9984625e-20,0.035473745
2.5803828e-20,-0.0018565126
-1.5445323e-20,-0.0033024831
4.3196842e-19,-0.010392577
1.7282677e-19,-0.0042373217
-1.1676637e-20,-0.009004594
-1.1424518e-19,-0.00067275984
-1.6504513e-20,0.00024374912
3.0908263e-19,0.03638317
2.9632947e-19,-0.006797293
1.1458861e-19,-0.0019485841
-2.9751526e-19,0.0089223115
-2.1434995e-19,0.03971096
-7.1506546e-20,0.03629441
-1.5631351e-19,0.028194835
-3.7001417e-20,0.0054246597
-5.614242e-19,-0.005956456
-1.5787797e-19,-0.003966971
2.6161687e-22,0.0103073325
-3.3210836e-20,-0.0090329945
-5.390947e-19,-0.009422307
-6.0336596e-19,-0.01844694
2.710275e-19,0.010598791
2.2714922e-19,0.0054018446
7.1490925e-19,-0.0065130643
1.2487332e-19,-0.000562708
-3.9889829e-19,-0.004323595
-3.9628272e-19,0.021644153
-4.416023e-19,-0.0038229604
-2.9639101e-19,0.053546518
-5.3382295e-20,-0.0011200949
2.3563767e-19,-0.0021506937
-1.5124794e-18,0.011882126
-1.3790261e-18,0.06770389
1.9369985e-18,-0.024771143
-3.2305027e-19,-0.005852419
-1.4392637e-18,0.010761894
-2.313669e-19,0.0003709359
-1.1534522e-19,0.001945954
-2.9259736e-19,-2.64342e-5
6.1629955e-19,-0.0028058283
-1.9941198e-19,-0.008656216
-1.2733029e-18,-0.0018578031
-1.7969113e-19,2.1935966e-5
9.074437e-19,0.008131426
1.616039e-18,4.002104e-5
-1.3564499e-18,-0.005174392
1.2814968e-18,0.031433493
7.298866e-20,-9.445531e-5
1.000896e-18,-0.0024455644
-1.5833183e-19,-5.485623e-6
-9.188596e-20,-0.00066777243
3.3219224e-20,0.0018475859
9.099391e-19,0.0009043622
-2.0887545e-18,0.009402731
2.1307873e-18,0.03336145
