embed_1,embed_2
-0.14317001,-0.31057414
-0.110983476,0.059915777
-0.059517078,0.20940948
-0.1497237,-0.36485228
0.26493844,0.047124512
-0.4485364,0.31251764
-0.03448385,0.15341023
0.0016077587,-0.16003266
-0.1117753,0.12440635
-0.11416998,-0.1278365
-0.1696137,-0.14007747
-0.007927056,0.11290006
-0.03983498,-0.090407684
0.0011381109,-0.11223258
-0.025632305,0.1768702
-0.117737204,0.11835866
0.21604763,0.18182386
0.05346598,-0.08000363
-0.381756,0.14057821
-0.37199286,-0.02221774
0.18900424,0.11188657
-0.045958318,0.14919545
-0.17345898,0.16162138
-0.0020941622,0.05345429
0.03957949,-0.009874139
-0.03346626,0.097890325
0.0065235477,-0.03555629
-0.119205594,0.08125499
0.0066861534,0.13586682
0.08147902,0.15153366
-0.0035115576,0.21386719
-0.10630782,0.24555051
-0.43664533,0.2931712
-0.10337569,0.2305362
0.08828505,0.066459574
-0.10075364,0.04377588
0.034155942,0.21998821
-0.11767431,0.07956265
-0.07892255,0.17908052
-0.1104825,0.20661426
-0.06051819,0.24729857
-0.07111089,0.19143234
-0.041092023,0.10166314
-0.05828442,0.10759616
-0.0143163055,0.21197571
-0.0076122466,0.12440641
0.20629962,0.13255736
-0.3484707,0.18675557
-0.10534985,-0.25181964
-0.0025771165,0.1131373
-0.11979784,0.19525476
-0.05157565,0.2486191
-0.039654393,0.19480345
-0.013364528,0.22132769
-0.099234916,0.15189667
0.13600552,0.019954136
-0.016405778,0.011578266
-0.037714306,0.2300498
0.28484395,0.22379677
0.2992355,0.073583074
-0.37901795,0.048508853
-0.04879092,0.026172834
0.01990659,0.12290894
-0.080519766,0.07893733
-0.003991389,0.20262769
-0.39577904,0.24343765
0.21856806,0.099208005
0.04111431,0.18342479
-0.008476158,0.19830836
0.1335251,-0.15773846
0.17032328,-0.10127203
0.1409769,-0.010794929
-0.36663216,0.055522457
-0.28961992,-0.011422158
-0.09303461,-0.13266428
0.08486667,0.08706155
0.09671971,-0.07710691
-0.11596892,-0.11938757
-0.27556202,0.004562837
0.066913895,-0.21608147
-0.027771965,-0.05079158
-0.06399338,-0.22938526
-0.12835665,-0.027556581
0.12572427,-0.13915662
0.109162785,-0.2045847
0.11994352,-0.1958336
0.15831661,-0.1750346
0.082316786,-0.1289916
0.13118407,-0.17210633
0.0086981375,0.025302133
-0.3842966,-0.10231693
0.056292806,-0.23931402
0.0033751277,-0.25169912
0.1829656,-0.21323082
-0.004091886,-0.011364032
-0.059002522,-0.16240151
0.11378634,-0.21428567
0.00070323626,-6.2943924e-5
0.15176135,-0.09582998
0.08825821,-0.07151306
-0.09163869,-0.0002829132
0.10329946,-0.19011292
0.17447847,-0.2185516
-0.005861,-0.18113497
0.0020014716,-0.19535486
0.07398371,-0.17189085
0.17321558,-0.3054525
-0.08201653,-0.069884636
-0.03629351,0.114688516
0.06718601,-0.18036407
0.07849867,-0.17909433
-0.06626412,-0.6041417
-0.33490828,-0.1438721
-0.11415015,-0.44039196
0.21577203,-0.25041854
1.657613e-5,-0.13176127
0.09799506,-0.11467615
0.13285935,-0.22175716
-0.048780695,-0.1446137
0.012979511,-0.14644334
0.08994047,-0.13991342
-0.028722871,-0.26617676
0.035156295,-0.16138813
0.19890983,-0.014697859
0.16605982,-0.14893706
0.11547762,-0.20464231
0.09255958,-0.028264634
-0.08552449,-0.28420818
0.2056287,-0.20428413
0.10030383,-0.1461202
0.17482264,-0.10508943
0.23530708,-0.0039281263
0.08071391,-0.28085107
0.13712795,-0.033451542
0.31617063,-0.15307036
0.033822477,-0.19544216
0.027246505,0.025495578
0.12305919,-0.1849245
0.16515239,-0.16859396
-0.083388135,-0.021431224
-0.080229364,0.09808449
-0.18821587,-0.20059466
0.08676669,-0.15615629
0.12600897,-0.12708656
-0.33713225,0.019209554
0.007830831,-0.11969812
0.15498078,-0.23015614
-0.448686,0.24842247
0.004382902,-0.0500738
0.08322794,-0.13658628
0.0069379057,0.010991371
0.29181406,-0.19373044
-0.07698332,-0.21195449
0.13930312,-0.24621408
0.105395764,0.118455045
0.016175656,-0.24354853
0.2793992,-0.04236867
-0.09161212,0.054203957
-0.09976337,0.01730776
0.19954464,-0.0067936135
0.28277087,0.14209165
0.3304634,-0.06263257
0.10347556,0.08772593
-0.114012845,0.012832381
0.195084,-0.081265345
0.07865406,-0.037912652
0.2755441,0.095771685
-0.050504275,-0.005603541
-0.099360436,0.0009735966
0.2592551,-0.1497052
-0.047556397,0.057114042
0.015866496,-0.13896309
0.043492373,-0.045737233
0.2684702,0.16861907
0.29973498,0.17649072
-0.009865293,0.051647265
-0.0537133,0.1816608
0.09397475,-0.34010217
0.12415372,0.12300327
0.13065508,-0.07048369
-0.13151173,-0.39315584
0.09792242,0.15290561
0.07647011,-0.31862453
0.28178698,0.12292738
0.0061511393,-0.21128547
0.009360076,0.008933733
0.08676071,0.09718465
0.10523795,0.2371632
0.04667858,0.054193433
0.1768824,0.2368976
0.01659445,0.15051235
-0.10464057,0.040028866
-0.36562937,0.18702808
0.012304763,0.19333218
0.033988684,-0.06208833
0.0035935014,-0.089513786
-0.036018208,-0.2082904
-0.26339,0.19087756
0.018656831,-0.06894051
-0.14089045,0.17153807
-0.12414949,0.054937605
-0.030086314,-0.12642552
-0.01713155,0.23657477
-0.024881924,-0.09104368
-0.13576092,0.21363804
-0.034550186,-0.28078988
-0.11641808,-0.006850177
0.012390504,0.15749644
0.32646215,0.1859748
-0.17292391,0.23383789
-0.22953683,0.122867435
-0.12275597,0.005541891
0.050533816,0.040348757
-0.2986223,0.14051415
0.102256045,0.16338925
-0.15489681,0.14403711
-0.41788834,0.30738825
-0.045388225,-0.29275912
-0.03233641,0.15500179
-0.1552963,0.08132069
-0.24468763,0.12003284
-0.0052163405,0.20833836
-0.07911582,0.14625175
0.3104171,0.1873754
-0.20543297,0.09494836
-0.19394165,0.01446871
-0.01494774,0.1735447
-0.19541682,0.16830234
-0.3135296,0.21535264
-0.004421038,0.16541313
-0.22056292,0.1937132
-0.2729241,0.27020943
-0.0097770495,0.18737336
0.040013496,0.16531615
-0.15948558,0.14367492
-0.43582097,0.21912982
-0.0053252066,0.19155434
-0.07472094,0.08657704
-0.034281522,0.18191493
-0.095437616,0.17737888
0.0050545363,-0.0941167
-0.024551472,0.14502738
-0.1978773,0.1044296
0.15488638,0.19042668
-0.068073235,0.102482565
-0.032220062,0.14650178
-0.0009781122,0.09927428
-0.019675052,0.058375373
0.0004600567,0.021351326
0.12028492,0.055337474
0.069816165,-0.13210455
0.11999425,-0.12459659
0.2394888,0.14139496
-0.011823777,0.061422735
0.032766234,0.23742867
0.06627655,0.11124214
0.06941219,0.19800203
0.12981716,-0.19273919
-0.3566967,0.036204126
-0.041944537,-0.2218868
0.04491233,0.10077005
0.19228274,-0.005609373
-0.014717663,0.14576155
0.023886321,-0.14168902
-0.16276652,0.15295175
-0.46112484,-0.05389914
0.0504466,-0.091434196
0.2328702,-0.11028308
-0.00042801863,-0.09493836
-0.12002675,-0.22927089
0.01753535,0.0029434906
0.1646959,-0.13746428
0.012813836,-0.011617219
0.13843663,-0.1900144
0.22277318,-0.037882168
-0.04062711,-0.12484531
0.046875592,-0.10527062
0.08504954,-0.057843804
0.29016718,-0.061894603
-0.18568897,-0.18398942
0.07728369,-0.1451435
0.298568,-0.052267432
0.1461959,-0.3204802
0.122458845,-0.24633
0.1328112,-0.28570083
0.12303729,-0.28556123
-0.058329757,0.02563623
0.2798716,-0.05217168
0.09845641,-0.0012288562
0.061775357,-0.002332996
0.17974377,-0.18587112
0.13991368,-0.1878728
0.31937405,-0.18030989
0.071661584,-0.18205613
-0.4304581,-0.013431307
0.21698324,-0.20087834
0.1640889,-0.23280558
0.15538779,-0.13610472
0.06058304,-0.16426827
0.1263432,-0.28717557
-0.010621747,-0.024739292
0.016081281,-0.32521924
0.12620243,-0.30194655
0.09473305,-0.009694663
0.013688294,-0.19229622
0.0016395802,-0.041097447
-0.037457205,-0.11014196
-0.0046798717,-0.26672342
0.030925762,-0.2160196
0.11734192,-0.0226025
-0.052036487,0.046621505
0.05428752,-0.2122464
0.070906185,-0.17941768
0.015401148,-0.23208278
0.121721536,-0.11545114
0.0025530574,-0.07659295
0.15160353,-0.079071924
-0.0129033225,-0.22965094
-0.06899863,0.057236146
-0.08893596,-0.043953367
0.052604582,-0.02291492
-0.0077746776,-0.14139436
0.12606354,-0.19824684
0.1123383,-0.09455489
0.2421431,0.04101762
0.116470225,-0.038586617
0.023430873,-0.10608542
0.1181426,-0.26361075
-0.038101982,-0.2628291
0.060435608,-0.13035129
-0.11259304,-0.14342517
-0.17162667,0.04449776
-0.12373237,-0.069635876
-0.011228015,-0.19360653
-0.08703315,-0.20282917
0.08473979,-0.15918086
-0.13272294,-0.107529536
-0.0056056236,-0.10001272
-0.4310093,0.18251233
-0.020156153,-0.14277703
-0.05564031,-0.022026936
-0.12832715,0.18188405
-0.19836518,-0.0447678
-0.12112925,0.020550694
-0.054098923,0.1914827
-0.4117981,0.13302107
-0.123743385,0.011326047
0.01658853,-0.2669596
-0.1178097,-0.17653966
-0.058461495,-0.012503431
-0.093859196,-0.03262439
0.092698954,0.095541656
0.20405997,0.19649333
0.10811739,0.18029422
-0.100283556,0.13735186
0.07682637,0.1923507
-0.1194451,0.06374407
-0.03140155,-0.11378418
-0.01751147,-0.010640428
-0.103562586,0.06813794
-0.016217945,-0.2182876
-0.25268355,0.18254076
-0.00025574322,0.13487136
0.086398706,0.1593588
-0.09982588,-0.11353289
-0.005825884,0.2402136
-0.08009104,-0.2123949
-0.12679958,-0.15277633
-0.009761761,0.12515058
-0.16317733,0.2304156
-0.031634107,0.14853512
0.039758727,0.24414974
0.059329476,0.0013247575
-0.10191524,-0.027359428
0.036463797,0.19985367
-0.046067975,0.24559152
-0.13312732,0.027489077
-0.031886034,0.2668815
-0.1180785,0.18943346
-0.09811471,0.21013989
-0.12016014,0.20372179
-0.14317547,0.11378319
0.019851571,0.15632841
-0.44247267,0.3328093
-0.05950922,0.19854808
-0.06753216,0.20380585
-0.08491161,0.2447043
0.043769747,0.27133
0.031009682,0.15788998
-0.03884299,0.25775945
-0.15439674,0.12018516
-0.28157952,0.1289094
-0.14753398,-0.054513432
0.065608904,0.19728087
0.0054073944,-0.094034016
-0.07901468,0.2322841
0.1027936,0.13364688
0.024759764,0.22403805
-0.11305366,0.25030288
-0.109957814,-0.086888194
-0.03351021,0.102546684
-0.0018996724,-0.0051286607
0.061504953,0.21587639
0.07218242,0.05021575
0.00046370798,-0.056369994
-0.08611691,0.18812369
-0.10325438,0.16396543
0.00020135299,0.12455725
-0.0040171435,0.07159132
0.07260812,0.20050569
0.11003832,-0.13637628
0.07888661,-0.072776966
0.008889111,-0.33051932
0.005531381,0.008200417
-0.007759864,-0.04836844
0.083507724,0.08526952
-0.043394838,0.19817181
-0.00025931187,0.048870042
0.08111869,-0.063449726
0.0059836973,0.14140046
-0.043892294,0.12981884
0.14191653,-0.18856569
0.010035794,0.0030182654
-0.0009347797,0.0081690075
0.022482699,0.084345594
-0.11797847,0.13159059
0.24948613,-0.06323233
-0.0017203275,0.0063888044
-0.1034766,0.10938781
-0.14643101,-0.030720588
-0.13676454,-0.11098758
0.02142859,-0.248898
-0.054601762,-0.32739925
-0.037416507,-0.024489103
0.06554762,-0.057327967
0.061372597,-0.04145618
0.0034829865,-0.016862195
-0.0186242,-0.0882807
0.046795618,-0.037872218
0.16972539,-0.101982355
0.29889768,-0.17106879
0.25217044,-0.101658314
0.007361097,-0.094678305
0.06515426,-0.23139338
-0.25876698,-0.2842043
0.26418617,-0.08816813
-0.03439277,-0.29855803
-0.023909949,-0.041935273
0.09334561,-0.20906612
-0.06848652,-0.016697885
0.005567955,-0.120753005
-0.009514663,-0.31789106
-0.04126939,0.01536535
-0.008659112,-0.033369675
0.008579281,-0.24576415
-0.017717049,-0.029407112
-0.015534245,-0.06889983
0.07982709,-0.172372
0.06175915,-0.06615778
-0.46013087,0.15340504
0.07902315,-0.16837136
-0.0031503134,-0.120559946
0.002734828,-0.068196796
-0.027901797,-0.006952186
0.09389016,-0.07688726
0.20887835,-0.19209471
-0.27625045,-0.14215036
0.030868681,-0.048331965
-0.19552897,-0.34532502
0.105210416,-0.20632806
0.0033521617,-0.078771636
0.33612236,-0.16922005
0.12672406,-0.13168097
-0.25150236,-0.15979753
-0.001580334,-0.21016154
0.11493333,-0.27680585
0.32213005,-0.095852435
-0.00091622275,-0.2747174
-0.014335963,-0.18442917
0.10371827,-0.13190319
-0.007231916,-0.40010673
-0.10833388,-0.035288177
0.05762637,-0.065457605
0.13357836,-0.13748628
0.13288198,-0.15246761
-0.13905433,0.116264045
0.004763492,0.14140137
0.042659115,-0.33836094
-0.07469829,-0.002629896
0.19595209,-0.011909025
-0.3087042,0.21662845
0.118645936,0.040397074
-0.10868118,-0.102526724
0.0484989,-0.3506127
-0.0026551187,0.22786903
0.0088613825,-0.04406836
0.062104255,0.023484098
0.13810822,-0.08748444
0.06982676,-0.081214845
-0.031568,-0.1261123
0.03891953,0.078461625
0.06536818,-0.1915959
0.000947131,-0.03605632
0.0012078802,-0.10942017
-0.0049580657,-0.00019873762
0.09191265,-0.04782575
0.074235335,0.023131378
-0.27835214,0.18621036
0.19870093,0.07228292
0.027296916,-0.070389204
-0.10777336,0.16029705
0.11071172,0.21086662
0.068435535,0.2987828
-0.052021563,0.00427552
0.27354425,0.1366852
0.13485722,0.06383775
3.5298184e-5,-0.13375276
0.35259798,0.04022146
-0.17763017,-0.0997656
0.008555918,-0.028676333
0.13486716,0.009165815
0.19943428,0.2150611
0.14359204,0.060700037
0.030706154,0.2669634
0.051116526,-0.02114189
0.05006583,0.24990872
0.2520474,0.11152876
-0.26786914,0.27142978
0.0012433573,0.24874769
-0.011883246,0.24396922
-0.039177332,0.11474704
0.00034815964,0.060446955
0.19120514,0.0068337787
-0.05788471,-0.36208567
0.063890584,0.07705412
0.11163626,0.094349146
-0.045261573,-0.31464112
0.011495599,0.26652786
0.04760883,0.03450867
0.03549253,0.120732285
0.14009266,0.050038062
0.018450871,0.15572707
-0.025908295,0.15167311
-0.49401334,0.2253458
0.028233016,0.084518634
-0.35568404,0.21520081
0.010439057,-0.03472519
0.08235903,0.05270227
0.11332796,0.104872674
-0.035198715,-0.044992376
-0.096268214,-0.17232525
0.00490062,-0.022443574
0.05786622,-0.14925767
0.01836967,0.14381205
0.005187565,0.091186345
0.22557922,0.13300498
0.22204943,-0.13412881
-0.09375454,0.14095493
-0.3716174,0.22291285
0.017686933,0.2238802
-0.16227596,0.17026307
0.2079652,0.048648484
0.0017930998,0.20875774
-0.05457496,0.086502545
0.13018632,0.12762117
0.2104365,0.026286025
0.02439797,0.027997566
0.1551469,0.111914605
-0.33564854,-0.0631175
0.023510695,0.14060667
0.104447044,-0.24052621
0.13500202,0.09571259
-0.06435391,0.010011486
0.074796595,0.18163186
0.24454439,-0.055022515
0.014314327,0.080057964
-0.008335295,0.13802744
-0.10136646,0.059141245
0.0591082,-0.14688925
0.2448111,0.047419947
0.13267967,-0.064146
0.20496623,-0.09245106
-0.094269775,-0.119955644
-0.07664243,0.0987804
0.252984,-0.12713459
0.17557184,-0.12682061
-0.07977412,-0.3494335
0.13357256,-0.06160821
0.1299422,-0.3652012
0.10269159,-0.23032095
-0.010337773,-0.2270056
0.10774685,-0.22112137
-0.104559444,-0.19722877
0.19478066,-0.2224105
-0.06354709,-0.43094215
0.11822153,-0.11583809
0.045185104,-0.14492574
0.16211918,-0.19902551
0.17429669,-0.22734098
0.119919814,-0.07612413
0.14178075,-0.25059244
-0.11959608,-0.46708155
-0.3455474,-0.14566645
-0.22849971,0.08584966
0.22977524,-0.1267429
0.16808006,-0.2397259
0.075680494,-0.24643262
0.18492004,-0.08281286
0.17974819,-0.20930518
-0.37516916,-0.17229208
0.2992172,-0.15307689
0.0830201,-0.16880462
0.23309946,-0.10892141
0.15028846,-0.24874671
-0.080641605,-0.42290112
0.08126844,-0.2846137
0.16461928,-0.15946674
-0.05802542,-0.32946306
0.1639326,-0.17352864
0.038724534,-0.29783309
0.19576469,-0.08534595
-0.012045314,0.0040480113
0.0002226592,-0.06721497
-0.22542544,-0.0576313
0.067036495,-0.19549286
