embed_1,embed_2
0.27784684,0.28428143
0.04592962,0.08954035
-0.10658315,0.0068747774
0.28820226,0.32699457
-0.024997598,0.10824418
0.33016223,-0.20663697
-0.043151736,-0.011876199
0.15646835,0.22942391
0.03780293,-0.013775728
-0.05446131,0.2620831
0.3695637,-0.15045133
0.05333206,0.06371786
0.09068335,0.17992866
0.17297134,0.13675895
0.05910796,-0.008917225
0.108718775,0.034779333
0.015539859,0.085182466
0.10041994,0.17931317
0.2779057,-0.18139495
0.32158393,0.05136975
0.020134138,0.15848316
0.004135983,0.16384584
0.037530113,-0.25457904
0.10377228,0.055181496
0.0828617,0.16045864
0.15679994,0.010235938
0.10855101,0.14556314
0.16640349,0.11734331
0.01569109,0.08821843
0.010816292,0.07618665
-0.08207668,-0.05758968
-0.008904065,-0.089012094
0.0466792,-0.40743017
-0.027655954,-0.037049223
0.05633817,0.1730431
0.108055204,0.053632535
-0.06155961,0.070237145
0.10943173,0.0052617895
0.04116492,0.010406234
0.10307061,-0.1300733
-0.17995566,0.016105365
-0.0560111,-0.083943635
0.028001105,0.06909408
0.040572543,-0.016268339
-0.17272231,-0.026053272
-0.0027057233,0.10936467
-0.117300585,0.066324644
0.13820884,-0.3947692
0.17435902,0.1689417
-0.09365725,0.037132677
-0.16189775,-0.053344034
-0.17819047,-0.16166171
-0.17979003,-0.03715842
-0.1520232,-0.16403264
-0.12052198,-0.02771394
-0.09854801,-0.034617387
0.084871724,0.14610742
-0.11254007,-0.15196031
-0.2077456,0.03654619
-0.087487675,0.14737298
0.14921716,-0.018573865
0.12453689,-0.084644146
-0.008735298,-0.06780912
-0.14094013,0.12094034
-0.1668728,-0.14605437
-0.034012068,-0.28621733
-0.11144383,-0.049711227
-0.1798361,-0.13508464
-0.16929312,-0.1858243
-0.23555464,-0.18965535
-0.061037496,0.00503164
-0.10826978,0.017066391
0.006328596,-0.30030987
0.32268313,-0.34677726
-0.056436617,-0.121896684
-0.04182827,0.012821286
-0.09974965,-0.15914498
0.052803773,0.20863761
0.38664845,-0.3590487
-0.11847101,-0.0058444673
-0.016738266,0.10627112
0.23684885,0.18413122
-0.16292657,-0.0034026895
-0.07352885,-0.047982648
-0.020098932,0.009115974
-0.0593439,-0.023909612
-0.06935643,-0.020823443
-0.04344328,-0.037874863
-0.06744943,-0.03368018
-0.06892602,-0.12561753
0.19386254,-0.16675888
0.1282125,-0.081229135
0.06401348,0.088497445
-0.044278417,0.026172545
-0.09091233,-0.10717293
0.20786004,0.22370113
0.017035007,-0.09154358
-0.04143905,-0.09212325
-0.06476541,-0.021066027
-0.07391713,-0.06004511
-0.0085227,0.13271512
0.020689508,0.016119855
0.013749908,0.11972578
0.2073535,0.2348039
0.2491976,0.27052572
0.0049133343,0.08320317
0.1436098,0.25533393
0.18860243,0.16139956
-0.01766409,-0.05526398
0.029248523,0.03609785
0.047125224,0.15808739
0.46495023,0.45012376
0.19966036,-0.09338182
0.1825924,0.32444417
0.057876598,0.17076546
-0.03736171,0.057704523
0.007822169,-0.0030387125
0.012869258,0.0047115693
0.20119388,0.18441379
0.19627902,0.2566964
-0.00066530163,0.08604184
0.19680166,0.3065246
0.13766006,-0.14046915
-0.024950223,0.076194055
-0.018851435,0.021607386
0.054207526,0.1476689
-0.018373614,0.028216252
0.3165168,0.25661337
0.063797176,0.19344112
0.040924884,0.053628623
-0.13363767,0.044186134
-0.09029965,0.033123013
0.18133445,0.09052824
-0.11743191,-0.0009384386
-0.0001954631,0.14424516
0.08581253,0.043292742
-0.20493674,0.0136457225
-0.04244695,0.014602496
-0.13890895,0.0881949
0.031491492,0.024691034
-0.05030587,-0.012102994
0.13439548,-0.09975723
-0.07427355,0.0005192877
-0.17508684,-0.09166354
-0.02845322,-0.3621952
-0.023985982,-0.044282287
-0.1058865,0.045388654
0.27405992,-0.37330022
-0.099656284,0.0050157364
-0.038332067,0.10363202
-0.20004031,-0.080305204
-0.08983492,0.19337271
0.14177282,0.055487618
-0.025168996,0.18274406
-0.2877419,-0.0716849
-0.0003015596,0.07292177
-0.2104028,0.14436044
-0.11197084,-0.2759273
-0.22425559,0.09728004
-0.17834848,0.121902734
-0.19175853,0.06580092
0.0072575915,0.21426985
-0.20855683,-0.055838887
-0.15956417,-0.16540554
-0.21090713,0.045687575
-0.17548521,-0.037391465
-0.17028028,0.11166162
-0.13068229,-0.15128438
-0.17692105,0.12237838
-0.090085804,0.09400676
-0.08995388,-0.17870721
0.002380062,-0.10984223
-0.08690447,-0.07418449
-0.16041504,-0.090673424
-0.15069558,-0.08823261
-0.11964491,-0.17521825
-0.20431215,-0.21658286
0.06880373,0.05703124
-0.1937832,-0.07563803
-0.15974742,-0.059908867
0.13409725,0.17871659
-0.11019866,-0.0790643
0.069966905,0.06728079
-0.08819723,-0.03791651
0.1446025,0.038282864
-0.03426797,0.017121853
-0.12253813,-0.06777842
-0.14409024,-0.109209895
-0.11513582,-0.05704909
-0.13422541,-0.102215305
-0.016757464,0.02677122
0.0018810066,0.079346456
0.13306831,-0.038805876
-0.057369143,-0.07243185
0.07002369,0.14666952
0.072621986,0.097403266
0.18541442,0.16342784
0.17981686,-0.047032323
0.024654761,0.10395633
-0.0632291,-0.09656095
0.007059639,0.20863071
0.18901023,0.15208985
0.0031300364,0.029863186
0.16545202,0.12373856
0.031168422,0.0054375506
0.36914748,0.28959864
0.27917632,0.27136588
0.059387557,0.06838692
0.07286305,0.17999694
0.032226544,0.029772475
0.076110855,0.048140515
0.24079013,0.22511369
0.061444957,-0.037760764
0.3751169,-0.1283169
0.088752285,0.17522825
0.114141166,0.023945557
0.27000654,-0.03944173
0.31310254,0.24689929
0.10605162,0.07763779
0.14626138,0.101509646
0.12743282,-0.082658924
-0.07749085,0.053839587
0.04426271,0.10386929
-0.068881996,0.13443173
0.088659175,0.0940274
0.10496933,-0.07531979
-0.03525165,0.056387916
0.051463027,-0.13001475
0.31921867,-0.42707896
-0.011279808,0.10685769
0.1207771,-0.31301746
0.09583916,-0.3884551
-0.12644798,0.0044958303
-0.0876337,0.09623207
-0.16632639,-0.073529765
0.14795052,-0.25088978
-0.15352716,0.012133871
-0.00061375205,0.07555014
-0.1751377,-0.076816976
-0.07096391,-0.07949523
0.016419515,-0.0714406
-0.15373978,-0.23666064
-0.14977787,0.016564095
-0.24215591,-0.046336614
-0.09405231,0.0037207091
-0.19471133,-0.122136734
-0.1994648,-0.0855202
-0.08386914,0.035957213
-0.13155858,0.010783938
-0.21314418,-0.11331742
-0.20112054,-0.06261518
-0.13269041,0.020323511
-0.27055305,-0.16030775
-0.12617545,-0.06395259
-0.22318651,-0.0402653
-0.1716114,0.025599595
-0.21703899,-0.01566434
-0.27278087,-0.07884932
0.1161042,-0.22585797
-0.044219784,-0.06437797
-0.2104001,-0.20109163
-0.12189056,-0.024436112
-0.1947772,-0.100673154
-0.09066741,-0.07618363
-0.13237864,-0.15683645
0.43862087,-0.26062655
-0.14974733,-0.083160706
-0.1148789,-0.024179421
-0.15923956,-0.08572734
0.27795374,-0.23266172
-0.13155949,-0.21677987
-0.21072023,-0.20782246
-0.09821676,-0.10924344
-0.060638845,-0.012860289
-0.12298998,-0.06986086
0.07221224,-0.05349973
-0.08568314,-0.0066807917
-0.09956684,-0.032635123
-0.12353631,-0.06243001
0.10157322,0.24469677
