t_second,repn
155.52679991722107,1
155.85921096801758,1
156.09724640846252,1
156.33400058746338,1
156.66078925132751,1
156.90554666519165,1
157.1411144733429,1
157.38755130767822,1
157.7094600200653,1
157.94892859458923,1
158.1842966079712,1
158.5096459388733,1
158.7987937927246,1
159.04285168647766,1
159.289400100708,1
159.6077127456665,1
159.86263275146484,1
160.10151553153992,1
160.42966890335083,1
160.66858077049255,1
160.96369290351868,1
161.2103374004364,1
161.5313684940338,1
161.78851795196533,1
162.02478408813477,1
162.35305666923523,1
162.58989763259888,1
162.8255648612976,1
163.08035230636597,1
163.39508318901062,1
163.63259410858154,1
163.86858940124512,1
164.1944055557251,1
164.4331452846527,1
164.66937923431396,1
164.91296887397766,1
165.24011850357056,1
165.4815697669983,1
165.72126173973083,1
166.04373621940613,1
166.28294777870178,1
166.52793073654175,1
166.77559781074524,1
167.09683632850647,1
167.3335394859314,1
167.57149863243103,1
167.89877724647522,1
168.1531229019165,1
168.38858103752136,1
168.63319301605225,1
168.9576268196106,1
169.2007315158844,1
169.468843460083,1
169.8036289215088,1
170.04271364212036,1
170.2837483882904,1
170.5296926498413,1
170.85462141036987,1
171.12375903129578,1
171.3679518699646,1
171.69491052627563,1
171.93466544151306,1
172.1731104850769,1
172.4193081855774,1
172.7450864315033,1
172.98147130012512,1
173.2181487083435,1
173.5413408279419,1
173.7831151485443,1
174.0189893245697,1
174.264577627182,1
174.58504605293274,1
174.82588958740234,1
175.0634708404541,1
175.38734984397888,1
175.6362841129303,1
175.88420224189758,1
176.13605451583862,1
176.45562767982483,1
176.6992154121399,1
176.92895817756653,1
177.26311230659485,1
177.52384901046753,1
177.76401710510254,1
178.0231854915619,1
178.3587601184845,1
178.60699558258057,1
178.84544372558594,1
179.1818687915802,1
179.44737935066223,1
179.6876995563507,1
179.93903946876526,1
180.26346349716187,1
180.5035638809204,1
180.77897191047668,1
181.11795377731323,1
181.35770416259766,1
181.5971999168396,1
181.86978459358215,1
182.24170875549316,1
182.51665997505188,1
182.77446174621582,1
183.11413645744324,1
183.37205028533936,1
183.62691926956177,1
183.87812638282776,1
184.23103070259094,1
184.467365026474,1
184.7478814125061,1
185.07115149497986,1
185.31169867515564,1
185.54929852485657,1
185.79875540733337,1
186.12076473236084,1
186.35937452316284,1
186.59460473060608,1
186.923086643219,1
187.1611304283142,1
187.40157055854797,1
187.64671421051025,1
187.97330570220947,1
188.21218252182007,1
188.45248436927795,1
188.7797257900238,1
189.01902842521667,1
189.25820398330688,1
189.51088953018188,1
189.83270001411438,1
190.06988263130188,1
190.31515312194824,1
190.64896893501282,1
190.88842844963074,1
191.12886261940002,1
191.37647008895874,1
191.701753616333,1
191.95363569259644,1
192.18816113471985,1
192.51608657836914,1
192.75662684440613,1
192.99776458740234,1
193.24417543411255,1
193.56767416000366,1
193.8054141998291,1
194.039692401886,1
194.36561727523804,1
194.60323476791382,1
194.84949588775635,1
195.0968315601349,1
195.4183964729309,1
195.65881729125977,1
195.89470911026,1
196.22147583961487,1
196.4640154838562,1
196.70321011543274,1
196.95871114730835,1
197.29967331886292,1
197.54424691200256,1
197.77687335014343,1
198.10185027122498,1
198.35392022132874,1
198.65080380439758,1
198.89888191223145,1
199.22268724441528,1
199.4638171195984,1
199.69752836227417,1
200.02716636657715,1
200.26745676994324,1
200.5074863433838,1
200.75882077217102,1
201.0921127796173,1
201.33798384666443,1
201.5763237476349,1
201.9047727584839,1
202.14457368850708,1
202.3809459209442,1
202.6279697418213,1
202.94987988471985,1
203.19395923614502,1
203.4354066848755,1
203.75872254371643,1
203.99602699279785,1
204.23703384399414,1
204.48727345466614,1
204.80618596076965,1
205.04211163520813,1
205.27838397026062,1
205.60474467277527,1
205.84311604499817,1
206.0789828300476,1
206.3291370868683,1
206.6528503894806,1
206.8910539150238,1
207.12505078315735,1
207.45616817474365,1
207.69318747520447,1
207.92883324623108,1
208.17479586601257,1
208.49967002868652,1
208.73599481582642,1
208.9703209400177,1
209.30042457580566,1
209.54078340530396,1
209.7762200832367,1
210.0291085243225,1
210.35728120803833,1
210.59731721878052,1
210.8309416770935,1
211.1578187942505,1
211.3971893787384,1
211.6378219127655,1
211.88413286209106,1
212.20591711997986,1
212.4452304840088,1
212.67787265777588,1
213.00230193138123,1
213.24141931533813,1
213.4770164489746,1
213.73448085784912,1
214.05544781684875,1
214.29608583450317,1
214.53185391426086,1
214.8626892566681,1
215.10074424743652,1
215.34264254570007,1
215.59093308448792,1
215.91983222961426,1
216.16418528556824,1
216.4028286933899,1
216.7337784767151,1
216.97746515274048,1
217.22448444366455,1
217.4704258441925,1
217.80711364746094,1
218.04996848106384,1
218.28350067138672,1
218.6090121269226,1
218.84929013252258,1
219.0850727558136,1
219.3310308456421,1
219.65340971946716,1
219.89384698867798,1
220.13212895393372,1
220.45955181121826,1
220.69750094413757,1
220.93557119369507,1
221.18227815628052,1
221.5038685798645,1
221.74349522590637,1
221.98117113113403,1
222.3063817024231,1
222.54454803466797,1
222.78279876708984,1
223.0340690612793,1
223.357994556427,1
223.59499621391296,1
223.82879447937012,1
224.15569806098938,1
224.3941650390625,1
224.6319396495819,1
224.87840914726257,1
225.20380067825317,1
225.44550585746765,1
225.68180322647095,1
226.00925946235657,1
226.25034642219543,1
226.48773384094238,1
226.7325954437256,1
227.05826258659363,1
227.29887890815735,1
227.54151511192322,1
227.87264275550842,1
228.1137285232544,1
228.35408282279968,1
228.5991816520691,1
228.92203330993652,1
229.16109490394592,1
229.40052914619446,1
229.72651648521423,1
229.9685764312744,1
230.2255437374115,1
230.47742629051208,1
230.79939794540405,1
231.03803181648254,1
231.2819631099701,1
231.62023520469666,1
231.8614947795868,1
232.0996696949005,1
232.3446969985962,1
232.66869974136353,1
232.90458917617798,1
233.13749623298645,1
233.4640507698059,1
233.70400834083557,1
233.9418227672577,1
234.1881992816925,1
234.51041889190674,1
234.747713804245,1
234.98329734802246,1
235.30869793891907,1
235.54978322982788,1
235.78751301765442,1
236.03428721427917,1
236.35394048690796,1
236.5936233997345,1
236.8360812664032,1
237.16178035736084,1
237.404061794281,1
237.63372945785522,1
237.8885955810547,1
238.2097942829132,1
238.44606924057007,1
238.68032574653625,1
239.00948119163513,1
239.24791979789734,1
239.48441123962402,1
239.7268168926239,1
240.0496757030487,1
240.2867705821991,1
240.51980781555176,1
240.85507607460022,1
241.09367084503174,1
241.3320665359497,1
241.5831422805786,1
241.9077410697937,1
242.1521499156952,1
242.3876416683197,1
242.71634340286255,1
242.95525670051575,1
243.19368958473206,1
243.44042706489563,1
243.7613787651062,1
244.00077652931213,1
244.2389931678772,1
244.5669937133789,1
244.80834293365479,1
245.04507517814636,1
245.29487252235413,1
245.62068629264832,1
245.86885833740234,1
246.10575032234192,1
246.44056272506714,1
246.7137463092804,1
246.95325994491577,1
247.2016143798828,1
247.52420139312744,1
247.76505398750305,1
247.99967455863953,1
248.329580783844,1
248.56948256492615,1
248.8078167438507,1
249.05558967590332,1
249.38421726226807,1
249.6206977367401,1
249.85551762580872,1
250.1825692653656,1
250.43068838119507,1
250.65955591201782,1
250.90523052215576,1
251.22902822494507,1
251.472971200943,1
251.7107126712799,1
252.04308700561523,1
252.28114342689514,1
252.52283239364624,1
252.7680947780609,1
253.09345173835754,1
253.33211040496826,1
253.57227158546448,1
253.90232586860657,1
254.14485549926758,1
254.38068652153015,1
254.6290943622589,1
254.96010971069336,1
255.1985936164856,1
255.43265843391418,1
255.75878739356995,1
256.0005509853363,1
256.2368643283844,1
256.4826831817627,1
256.8088538646698,1
257.065886259079,1
257.3042149543762,1
257.63673067092896,1
257.8823163509369,1
258.1224784851074,1
258.3689501285553,1
258.69023990631104,1
258.93681502342224,1
259.17568826675415,1
259.5042841434479,1
259.74407720565796,1
259.98307061195374,1
260.22933053970337,1
260.5531086921692,1
260.79101276397705,1
261.0311620235443,1
261.3579351902008,1
261.59911608695984,1
261.8409163951874,1
262.08983755111694,1
262.4144330024719,1
262.652086019516,1
262.8871657848358,1
263.2233726978302,1
263.4669551849365,1
263.70487546920776,1
263.9520831108093,1
264.2886073589325,1
264.52662110328674,1
264.76643204689026,1
265.10409569740295,1
265.3418369293213,1
265.5787281990051,1
265.82858443260193,1
266.1590793132782,1
266.39908170700073,1
266.641877412796,1
266.9764666557312,1
267.22161841392517,1
267.5267686843872,1
267.79472517967224,1
268.1164491176605,1
268.3590741157532,1
268.5976457595825,1
268.9190790653229,1
269.15888929367065,1
269.40112352371216,1
269.64812183380127,1
269.9722509384155,1
270.20979404449463,1
270.44644927978516,1
270.7720901966095,1
271.0121886730194,1
271.2492594718933,1
271.50276589393616,1
271.83466625213623,1
272.0728452205658,1
272.30955696105957,1
272.6452054977417,1
272.88420605659485,1
273.12513065338135,1
273.3777017593384,1
273.7109215259552,1
273.9529616832733,1
274.2139422893524,1
274.55249762535095,1
274.7960045337677,1
275.0317702293396,1
275.2760307788849,1
275.6058440208435,1
275.85012102127075,1
276.0879850387573,1
276.417103767395,1
276.66259813308716,1
276.9206659793854,1
277.16977620124817,1
277.4956805706024,1
277.73664355278015,1
277.9709680080414,1
278.2975552082062,1
278.53819370269775,1
278.7763776779175,1
279.02700209617615,1
279.35283041000366,1
279.59323382377625,1
279.8291413784027,1
280.1574881076813,1
280.397075176239,1
280.6338155269623,1
280.8816032409668,1
281.2043740749359,1
281.44519567489624,1
281.67968916893005,1
282.015296459198,1
282.2534108161926,1
282.4957973957062,1
282.75002098083496,1
283.074716091156,1
283.3197240829468,1
283.5515651702881,1
283.8785390853882,1
284.1198320388794,1
284.35949897766113,1
284.6062877178192,1
284.92962861061096,1
285.1725583076477,1
285.4068055152893,1
285.73393535614014,1
285.97179412841797,1
286.2100234031677,1
286.45959091186523,1
286.7877724170685,1
287.0455985069275,1
287.2822005748749,1
287.65199518203735,1
287.89372849464417,1
288.1330900192261,1
288.37916016578674,1
288.7025980949402,1
288.95015382766724,1
289.19414949417114,1
289.52422165870667,1
289.7618308067322,1
290.0009808540344,1
290.2486627101898,1
290.5743806362152,1
290.81239199638367,1
291.0467827320099,1
291.3768501281738,1
291.61792850494385,1
291.85997200012207,1
292.10619282722473,1
292.4330656528473,1
292.68100571632385,1
292.91212701797485,1
293.2519268989563,1
293.49187898635864,1
293.7333154678345,1
293.9796040058136,1
294.3085916042328,1
294.55287075042725,1
294.7857503890991,1
295.1112792491913,1
295.349383354187,1
295.5895607471466,1
295.8354344367981,1
296.1572561264038,1
296.395090341568,1
296.6380898952484,1
296.9659569263458,1
297.20424342155457,1
297.4407458305359,1
297.69165563583374,1
298.0191617012024,1
298.30401372909546,1
298.54144072532654,1
298.8765914440155,1
299.1214544773102,1
299.35680508613586,1
299.6134829521179,1
299.93779850006104,1
300.1788761615753,1
300.412180185318,1
300.7386050224304,1
300.97618865966797,1
301.21375584602356,1
301.46235251426697,1
301.78941011428833,1
302.0370900630951,1
302.2709619998932,1
302.59911489486694,1
302.8408443927765,1
303.0776307582855,1
303.3239414691925,1
303.6488289833069,1
303.8912100791931,1
304.12520122528076,1
304.4586760997772,1
304.6970076560974,1
304.93734765052795,1
305.1837797164917,1
305.5060682296753,1
305.7455246448517,1
306.02154541015625,1
306.3507490158081,1
306.58976912498474,1
306.85054636001587,1
307.1021509170532,1
307.4239845275879,1
307.66446566581726,1
307.9018003940582,1
308.2287812232971,1
308.4663028717041,1
308.71156454086304,1
309.0078194141388,1
309.3407917022705,1
309.58776211738586,1
309.8250164985657,1
310.15288972854614,1
310.3948826789856,1
310.63149404525757,1
310.8787488937378,1
311.2038064002991,1
311.4466986656189,1
311.6912217140198,1
312.02659916877747,1
312.2656030654907,1
312.505610704422,1
312.75555300712585,1
313.07944345474243,1
313.3209493160248,1
313.556738615036,1
313.8932659626007,1
314.15365076065063,1
314.38993096351624,1
314.6386389732361,1
314.9646213054657,1
315.20375895500183,1
315.44097685813904,1
315.7679672241211,1
316.006947517395,1
316.24435210227966,1
316.4936487674713,1
316.8320093154907,1
317.07618141174316,1
317.3499684333801,1
317.6821162700653,1
317.9245924949646,1
318.1683850288391,1
318.4174327850342,1
318.7444415092468,1
318.9938292503357,1
319.23002457618713,1
319.55737233161926,1
319.799298286438,1
320.03885889053345,1
320.28443360328674,1
320.6064977645874,1
320.8484945297241,1
321.0846438407898,1
321.4118151664734,1
321.65249943733215,1
321.9022767543793,1
322.14931058883667,1
322.4736716747284,1
322.71500992774963,1
322.9566140174866,1
323.2851119041443,1
323.53783226013184,1
323.77621507644653,1
324.0465552806854,1
324.36983156204224,1
324.60642743110657,1
324.84255743026733,1
325.1735005378723,1
325.41284132003784,1
325.6516056060791,1
325.8993618488312,1
326.2250974178314,1
326.46769165992737,1
326.7077691555023,1
327.042272567749,1
327.29666233062744,1
327.5467381477356,1
327.79278206825256,1
328.1209740638733,1
328.35852789878845,1
328.5933334827423,1
328.92172837257385,1
329.1800489425659,1
329.4182939529419,1
329.67163610458374,1
330.0125877857208,1
330.2704658508301,1
330.5060987472534,1
330.8330497741699,1
331.07287859916687,1
331.3159155845642,1
331.56371784210205,1
331.8884356021881,1
332.12684631347656,1
332.365816116333,1
332.6919615268707,1
332.93154788017273,1
333.1821799278259,1
333.43554067611694,1
333.75939655303955,1
333.9979348182678,1
334.2325668334961,1
334.56241488456726,1
334.80004239082336,1
335.0374503135681,1
335.28319096565247,1
335.60707449913025,1
335.8441536426544,1
336.0791621208191,1
336.40608167648315,1
336.64722299575806,1
336.88853311538696,1
337.13653016090393,1
337.46089148521423,1
337.69964027404785,1
337.947229385376,1
338.27429842948914,1
338.57005500793457,1
338.8232069015503,1
339.0710027217865,1
339.40180015563965,1
339.63804864883423,1
339.8728241920471,1
340.20011734962463,1
340.44968366622925,1
340.71609354019165,1
340.9671688079834,1
341.2926936149597,1
341.53568601608276,1
341.77886986732483,1
342.105831861496,1
342.3434810638428,1
342.5810811519623,1
342.83094573020935,1
343.1560523509979,1
343.3975021839142,1
343.63327264785767,1
343.96171712875366,1
344.2024030685425,1
344.4400336742401,1
344.6896755695343,1
345.01339077949524,1
345.2524354457855,1
345.48729133605957,1
345.8193724155426,1
346.06704235076904,1
346.30509328842163,1
346.55356216430664,1
346.87865233421326,1
347.117555141449,1
347.3638792037964,1
347.6859357357025,1
347.9256043434143,1
348.1643512248993,1
348.41328144073486,1
348.74082040786743,1
348.98176097869873,1
349.2228422164917,1
349.5539245605469,1
349.79239201545715,1
350.03414130210876,1
350.2950098514557,1
350.62056946754456,1
350.859534740448,1
351.0973596572876,1
351.42877435684204,1
351.67419719696045,1
351.91389441490173,1
352.16066002845764,1
352.4881682395935,1
352.73416686058044,1
352.9731194972992,1
353.3079993724823,1
353.5446038246155,1
353.782692193985,1
354.0273222923279,1
354.3547730445862,1
354.5926308631897,1
354.8274188041687,1
355.15282917022705,1
355.4276087284088,1
355.66414856910706,1
355.9147505760193,1
356.24078011512756,1
356.4849581718445,1
356.7214081287384,1
357.0603189468384,1
357.29876732826233,1
357.5406742095947,1
357.7851028442383,1
358.10701870918274,1
358.34547758102417,1
358.5841283798218,1
358.9087176322937,1
359.1473071575165,1
359.3935351371765,1
359.66128492355347,1
359.98087096214294,1
360.2225606441498,1
360.45769596099854,1
360.78748059272766,1
361.02812361717224,1
361.26870799064636,1
361.5168719291687,1
361.8479266166687,1
362.0959758758545,1
362.34621024131775,1
362.67900824546814,1
362.91676020622253,1
363.1626989841461,1
363.40537190437317,1
363.72591733932495,1
363.9638681411743,1
364.1963834762573,1
364.52271008491516,1
364.7616243362427,1
364.9988784790039,1
365.2435734272003,1
365.5680205821991,1
365.8051927089691,1
366.0426297187805,1
366.3708403110504,1
366.61510396003723,1
366.85764265060425,1
367.1041913032532,1
367.42573738098145,1
367.66318345069885,1
367.9020881652832,1
368.2286672592163,1
368.47132325172424,1
368.7111134529114,1
368.96331429481506,1
369.29055428504944,1
369.529776096344,1
369.7650284767151,1
370.0974190235138,1
370.3374638557434,1
370.5838050842285,1
370.830162525177,1
371.1607737541199,1
371.40265345573425,1
371.639586687088,1
371.9711318016052,1
372.2151343822479,1
372.45498490333557,1
372.70089292526245,1
373.03003311157227,1
373.2739520072937,1
373.5083119869232,1
373.8371171951294,1
374.07631635665894,1
374.31907653808594,1
374.5704894065857,1
374.8957884311676,1
375.1344633102417,1
375.3786721229553,1
375.71116065979004,1
375.9544930458069,1
376.1888108253479,1
376.4386944770813,1
376.7661693096161,1
377.00508522987366,1
377.2397382259369,1
377.56791853904724,1
377.80496430397034,1
378.04014253616333,1
378.2841811180115,1
378.6099772453308,1
378.845894575119,1
379.0803973674774,1
379.40568566322327,1
379.64681124687195,1
379.8836245536804,1
380.1390337944031,1
380.48228120803833,1
380.73596000671387,1
380.9712872505188,1
381.2988061904907,1
381.54231572151184,1
381.7898018360138,1
382.029345035553,1
382.35127687454224,1
382.58880281448364,1
382.82449650764465,1
383.1567962169647,1
383.3982665538788,1
383.63558626174927,1
383.88381838798523,1
384.2138080596924,1
384.45166659355164,1
384.68545150756836,1
385.028683423996,1
385.27791833877563,1
385.5239496231079,1
385.7709639072418,1
386.09613609313965,1
386.33328771591187,1
386.58305263519287,1
386.9157648086548,1
387.1653151512146,1
387.4100170135498,1
387.6580126285553,1
387.98667645454407,1
388.22665643692017,1
388.46469616889954,1
388.7952229976654,1
389.03967690467834,1
389.3517439365387,1
389.5243651866913,1
389.8480134010315,1
390.09594798088074,1
390.3326048851013,1
390.6659746170044,1
390.9065930843353,1
391.1514422893524,1
391.400475025177,1
391.7265021800995,1
391.96592950820923,1
392.2051544189453,1
392.5391767024994,1
392.7785177230835,1
393.0192587375641,1
393.2685103416443,1
393.5917692184448,1
393.8288300037384,1
394.07020711898804,1
394.4034683704376,1
394.641047000885,1
394.87681818008423,1
395.12252855300903,1
395.45774698257446,1
395.6982891559601,1
395.9500455856323,1
396.3230073451996,1
396.563524723053,1
396.8081736564636,1
397.05964398384094,1
397.39057660102844,1
397.6283779144287,1
397.8627529144287,1
398.1910603046417,1
398.43384075164795,1
398.67545080184937,1
398.9213728904724,1
399.24408054351807,1
399.4795651435852,1
399.71374678611755,1
400.04009795188904,1
400.27836894989014,1
400.51539754867554,1
400.7743170261383,1
401.1010732650757,1
401.3585307598114,1
401.61844420433044,1
401.94902753829956,1
402.1871063709259,1
402.42702078819275,1
402.67332458496094,1
402.99697709083557,1
403.2345185279846,1
403.4724688529968,1
403.80388498306274,1
404.04918336868286,1
404.28658509254456,1
404.53468561172485,1
404.8606753349304,1
405.0977921485901,1
405.33879041671753,1
405.6693561077118,1
405.9123833179474,1
406.14934039115906,1
406.39468002319336,1
406.7193522453308,1
406.96248984336853,1
407.2022433280945,1
407.5299263000488,1
407.7684578895569,1
408.0107157230377,1
408.25822734832764,1
408.58227729797363,1
408.8204560279846,1
409.05956411361694,1
409.38780450820923,1
409.64027214050293,1
409.89324283599854,1
410.1833393573761,1
410.5363368988037,1
410.7743413448334,1
411.0131826400757,1
411.35206270217896,1
411.59397172927856,1
411.83594393730164,1
412.0896511077881,1
412.41736602783203,1
412.66057896614075,1
412.93831634521484,1
413.2708957195282,1
413.5119729042053,1
413.75051617622375,1
413.99741411209106,1
414.32832884788513,1
414.5674743652344,1
414.80299258232117,1
415.1317231655121,1
415.37685894966125,1
415.6136395931244,1
415.86007595062256,1
416.1833920478821,1
416.42920422554016,1
416.6615891456604,1
416.99152660369873,1
417.2302279472351,1
417.4827299118042,1
417.7291977405548,1
418.0532386302948,1
418.2925033569336,1
418.5388162136078,1
418.8658232688904,1
419.1055748462677,1
419.3450288772583,1
419.61687302589417,1
419.94188499450684,1
420.180472612381,1
420.4143900871277,1
420.7443337440491,1
420.98474979400635,1
421.2276232242584,1
421.475088596344,1
421.80359864234924,1
422.0424237251282,1
422.27954721450806,1
422.60816955566406,1
422.84953713417053,1
423.08488607406616,1
423.3488483428955,1
423.67211174964905,1
423.910763502121,1
424.1470739841461,1
424.4739348888397,1
424.7147777080536,1
424.9516260623932,1
425.19532442092896,1
425.5248863697052,1
425.76678919792175,1
426.01495122909546,1
426.3432688713074,1
426.5858483314514,1
426.82867455482483,1
427.0730195045471,1
427.3978886604309,1
427.63717460632324,1
427.87318992614746,1
428.2007346153259,1
428.4415338039398,1
428.6783559322357,1
428.9617052078247,1
429.28684067726135,1
429.52781867980957,1
429.76755261421204,1
430.1044054031372,1
430.3421881198883,1
430.57992792129517,1
430.82690691947937,1
431.16048884391785,1
431.3997600078583,1
431.6369516849518,1
431.96423745155334,1
432.2138373851776,1
432.448787689209,1
432.69477438926697,1
433.0162959098816,1
433.2635371685028,1
433.5001595020294,1
433.82626938819885,1
434.0740213394165,1
434.3252646923065,1
434.5719418525696,1
434.89653420448303,1
435.1331033706665,1
435.37526774406433,1
435.7034659385681,1
435.94277811050415,1
436.1808440685272,1
436.4310760498047,1
436.7551438808441,1
436.9970407485962,1
